"Magnetic field H in Oe","Frequency f in Hz","Real part","Imaginary part"
"-50.099999999999994","2625037500","0.6417586827905588","0.08210003579328587"
"-50.099999999999994","2640036000","0.6407880268461877","0.08153728584854006"
"-50.099999999999994","120288000","0.4845449285477536","0.08150563319271413"
"-50.099999999999994","1830117000","0.5957011777593916","0.08029435653589662"
"-50.099999999999994","2610039000","0.6414741764629084","0.07933983562885455"
"-50.099999999999994","1815118500","0.595889741959528","0.07734224285796983"
"-50.099999999999994","1860114000","0.594409068542452","0.07713814995431655"
"-50.099999999999994","900210000","0.7614799904558414","0.07700955835102731"
"-50.099999999999994","1845115500","0.5932484385733697","0.07387718176995049"
"-50.099999999999994","2370063000","0.7206460808521401","0.07210334327365642"
"-50.099999999999994","105289500","0.4805134892011983","0.07201395379525928"
"-50.099999999999994","915208500","0.7604022876039439","0.07090677059140223"
"-50.099999999999994","2565043500","0.6452133877714197","0.07054548079930562"
"-50.099999999999994","2595040500","0.6421367393909835","0.06915130177234413"
"-50.099999999999994","1800120000","0.594502724175204","0.06846559021030174"
"-50.099999999999994","930207000","0.7592743911768384","0.0680231352814265"
"-50.099999999999994","2550045000","0.6459955981972629","0.06732614013616176"
"-50.099999999999994","1770123000","0.5953645635513285","0.06725097087247522"
"-50.099999999999994","2580042000","0.6440140379305798","0.06724542808147181"
"-50.099999999999994","1785121500","0.5916144666115077","0.06620068947762923"
"-50.099999999999994","2385061500","0.7159856488235444","0.06590605537210723"
"-50.099999999999994","945205500","0.7588356586522789","0.06392595453747205"
"-50.099999999999994","2505049500","0.6480507882830561","0.06315547677025382"
"-50.099999999999994","90291000","0.475339722591533","0.06119692543541523"
"-50.099999999999994","1755124500","0.5992938704674144","0.060820910678201535"
"-50.099999999999994","2520048000","0.6478332408678114","0.06002353553512033"
"-50.099999999999994","2535046500","0.6483984730211889","0.05957784918097887"
"-50.099999999999994","960204000","0.7619130949603883","0.05927301443607209"
"-50.099999999999994","2490051000","0.6503452783041883","0.05836398282497354"
"-50.099999999999994","975202500","0.7623123330407173","0.05561651697396897"
"-50.099999999999994","1710129000","0.6032626165226027","0.055104963166855536"
"-50.099999999999994","1725127500","0.5976581336202055","0.054840907533414335"
"-50.099999999999994","1740126000","0.5983323263511522","0.053977639528199735"
"-50.099999999999994","990201000","0.7604459011240169","0.05319062354378588"
"-50.099999999999994","75292500","0.4709966418279438","0.05222034047292784"
"-50.099999999999994","1695130500","0.6061604581826101","0.05088080507789586"
"-50.099999999999994","2400060000","0.7095252414888651","0.04884101586954744"
"-50.099999999999994","1005199500","0.7634895447446007","0.048302529331809466"
"-50.099999999999994","1665133500","0.6022797647609479","0.04784677399628586"
"-50.099999999999994","1680132000","0.6020050542559161","0.04727273704795675"
"-50.099999999999994","1650135000","0.6068752865596294","0.04658349152972277"
"-50.099999999999994","2475052500","0.6516192249214079","0.04594131526083132"
"-50.099999999999994","60294000","0.46873758299086987","0.042893155124804044"
"-50.099999999999994","2460054000","0.650408240333933","0.0402205979023465"
"-50.099999999999994","1635136500","0.6072758320474921","0.040004661345037634"
"-50.099999999999994","1020198000","0.7655306671665916","0.03962419431494837"
"-50.099999999999994","1035196500","0.763470379141924","0.03611335632286517"
"-50.099999999999994","1620138000","0.6050599941586454","0.03398052340820584"
"-50.099999999999994","1605139500","0.6074200748147596","0.03380563309095849"
"-50.099999999999994","1050195000","0.7610251003740014","0.03295442170471173"
"-50.099999999999994","2445055500","0.6610527221034125","0.03291468402401598"
"-50.099999999999994","45295500","0.46660317900995557","0.03176776012293102"
"-50.099999999999994","1590141000","0.6129565778533113","0.03153366155631521"
"-50.099999999999994","2415058500","0.7019577874713528","0.030896435129903782"
"-50.099999999999994","1065193500","0.7622187808730064","0.030426330372758315"
"-50.099999999999994","2430057000","0.683528794647072","0.02627134910081844"
"-50.099999999999994","1575142500","0.6138054055983588","0.023579634415539317"
"-50.099999999999994","1545145500","0.6215698556812618","0.022498705228325554"
"-50.099999999999994","1560144000","0.6146732208604786","0.02203007043904295"
"-50.099999999999994","30297000","0.4642344010096313","0.020739678967491845"
"-50.099999999999994","1530147000","0.6251145727172385","0.020311602206354345"
"-50.099999999999994","1080192000","0.7744020876308441","0.018634705670883562"
"-50.099999999999994","1515148500","0.6242199285464178","0.015452524394323985"
"-50.099999999999994","1500150000","0.6251792858337818","0.014675050275234205"
"-50.099999999999994","1485151500","0.6307054993512489","0.014370946188702384"
"-50.099999999999994","1095190500","0.7618937207235551","0.012581143150661434"
"-50.099999999999994","15298500","0.4635471939782006","0.010237496266219191"
"-50.099999999999994","1470153000","0.6325417927563523","0.007884065352349803"
"-50.099999999999994","1440156000","0.6373726971682303","0.004951172757036667"
"-50.099999999999994","1455154500","0.632480864607489","0.004774657987346796"
"-50.099999999999994","1110189000","0.7572401442283968","0.004156918628098933"
"-50.099999999999994","1425157500","0.6432049060999026","0.0037730821637044997"
"-50.099999999999994","300000","0.46649811063499935","0.003067098727066653"
"-50.099999999999994","1410159000","0.6448662155217333","-0.00046737022401129865"
"-50.099999999999994","1395160500","0.644178263671239","-0.0012355332077937813"
"-50.099999999999994","1380162000","0.6486279279123881","-0.0015800487678575216"
"-50.099999999999994","1125187500","0.7519398049913787","-0.0038367293021872623"
"-50.099999999999994","1365163500","0.6525461306906492","-0.006085027478331534"
"-50.099999999999994","1140186000","0.7503511481556735","-0.006314126404529195"
"-50.099999999999994","1155184500","0.7431501079242324","-0.007918085073064818"
"-50.099999999999994","1170183000","0.738160161306667","-0.00980353612382588"
"-50.099999999999994","1350165000","0.6534058437276482","-0.010292395407356958"
"-50.099999999999994","1335166500","0.6553486854783533","-0.011118522034445832"
"-50.099999999999994","1320168000","0.6621077740128121","-0.013778077571784947"
"-50.099999999999994","1305169500","0.6659843462349303","-0.019014301201667035"
"-50.099999999999994","1185181500","0.7457752588596508","-0.019064307808637857"
"-50.099999999999994","1290171000","0.666758806353208","-0.02330005816947433"
"-50.099999999999994","1275172500","0.6715988731597099","-0.025777205975248442"
"-50.099999999999994","1260174000","0.6816551748399492","-0.03074911898005304"
"-50.099999999999994","1245175500","0.6877083876107145","-0.03647240370151499"
"-50.099999999999994","1200180000","0.744009488490019","-0.03722175594628439"
"-50.099999999999994","1230177000","0.6918150862946416","-0.045243224402084115"
"-50.099999999999994","1215178500","0.7174877858709031","-0.050821636348715636"
"-45","2160084000","0.6508051790497995","0.15592204404635893"
"-45","2100090000","0.6249692275969427","0.15474776315888317"
"-45","390261000","0.6223932753711597","0.15446621171695768"
"-45","405259500","0.6271025630269577","0.15348486697647912"
"-45","345265500","0.6009543542992697","0.15320582044763817"
"-45","2115088500","0.6306976428842974","0.15295822364148143"
"-45","375262500","0.6149092626441002","0.15199828068434335"
"-45","2145085500","0.6472330028380299","0.15152712371380653"
"-45","2175082500","0.656646480437198","0.15093434655105276"
"-45","360264000","0.6060458241956671","0.1509152860127257"
"-45","330267000","0.595346161510508","0.15044839042848607"
"-45","420258000","0.6329747264397555","0.15030660556401854"
"-45","450255000","0.6476040766580782","0.15022770490535342"
"-45","465253500","0.6523174379505176","0.14966181468886364"
"-45","435256500","0.6424568394335263","0.1492995698656966"
"-45","2130087000","0.6394597612346669","0.14854584406843344"
"-45","510249000","0.670121330801075","0.1469128450933698"
"-45","315268500","0.5852696941449952","0.14686866220736416"
"-45","480252000","0.6580556623285224","0.14685260463753"
"-45","2085091500","0.6196657642382779","0.14656274441939932"
"-45","285271500","0.5695062169437977","0.14618978343407898"
"-45","300270000","0.5771688750703409","0.14600698533320833"
"-45","495250500","0.6658766146003721","0.1459866499635559"
"-45","2205079500","0.6729331946095344","0.14546196237179052"
"-45","2220078000","0.6733985768891827","0.14510015482969463"
"-45","2190081000","0.6674165877322077","0.1446927175364419"
"-45","2055094500","0.60558300063456","0.1442952912552443"
"-45","525247500","0.6746956625361548","0.1439037964192519"
"-45","2070093000","0.6111642743716097","0.1417919614318677"
"-45","540246000","0.680848266465468","0.1415795820970257"
"-45","270273000","0.5631600337983279","0.14087442968690875"
"-45","555244500","0.6866897248001631","0.1395683841997083"
"-45","2040096000","0.6041019567685636","0.13955584230764778"
"-45","570243000","0.6913207968483391","0.13823419558268377"
"-45","255274500","0.5523605986561588","0.13659288664734967"
"-45","2235076500","0.6805678345782757","0.13658923574806306"
"-45","240276000","0.5446601585808462","0.1360493432741595"
"-45","585241500","0.6955657871525046","0.13432626733045078"
"-45","225277500","0.5388828105490907","0.13158446163907167"
"-45","615238500","0.705747500432111","0.13157623729400905"
"-45","600240000","0.700641743796592","0.13140138785292768"
"-45","2265073500","0.691754204295273","0.13135828501766106"
"-45","2250075000","0.6907981668282303","0.1299514341826904"
"-45","2025097500","0.6000906560402015","0.12955188831910544"
"-45","1995100500","0.591350681371377","0.1287362651833196"
"-45","630237000","0.7102048009994238","0.1285990360346505"
"-45","2280072000","0.693169551546039","0.1281864359511013"
"-45","2010099000","0.5943162573896678","0.12714176599936125"
"-45","210279000","0.5315906533964335","0.12547136486339752"
"-45","2970003000","0.6724654061188001","0.12481291240446389"
"-45","645235500","0.7132480257924649","0.12417499723636888"
"-45","2985001500","0.6680292080942685","0.1230546742295586"
"-45","2955004500","0.6738307491287551","0.12210645728981247"
"-45","3000000000","0.6743875484526219","0.12183549514243124"
"-45","660234000","0.7182174173783814","0.12153826049974192"
"-45","675232500","0.7225920884718283","0.12059709395352908"
"-45","195280500","0.5227173641690538","0.12019556282869377"
"-45","1980102000","0.5916911020145422","0.11996151721059586"
"-45","2295070500","0.700293826729156","0.11874899118188438"
"-45","2910009000","0.6667233297921594","0.11761203202179908"
"-45","2925007500","0.6612976569382848","0.11700559504392613"
"-45","690231000","0.7252323466763152","0.11652509005387299"
"-45","2940006000","0.6661732820677747","0.11644713788182104"
"-45","180282000","0.5155598392833048","0.11638495888238011"
"-45","705229500","0.7282053765387672","0.11285803212692526"
"-45","2895010500","0.6666522142199751","0.11252490357273881"
"-45","2850015000","0.6595462246943834","0.11165581800863224"
"-45","1965103500","0.587226107575062","0.11081695320342279"
"-45","2865013500","0.6592556370348931","0.11029159290366601"
"-45","720228000","0.7334195337339569","0.10999502497593967"
"-45","2325067500","0.7093215613542444","0.10981290563886428"
"-45","2310069000","0.7083274865587676","0.10979452736232115"
"-45","2880012000","0.6603067087606607","0.10974206744044893"
"-45","1950105000","0.584629148511217","0.10930047977863323"
"-45","165283500","0.5107284070614367","0.1092148220762074"
"-45","1935106500","0.5856464864763666","0.10856195848720308"
"-45","735226500","0.7364693795539089","0.10722311396146395"
"-45","2835016500","0.6602584771629133","0.10559435849456336"
"-45","750225000","0.7382690969524722","0.1032885887875603"
"-45","2805019500","0.6536407427840353","0.10306576783507833"
"-45","2820018000","0.652769996506738","0.10276827999174874"
"-45","2340066000","0.7131122104804678","0.1012099663690184"
"-45","2790021000","0.6548539294908338","0.10115597136455033"
"-45","150285000","0.5020404756824721","0.09927146268635827"
"-45","765223500","0.7420199084847371","0.09819447048415272"
"-45","2775022500","0.6553156092505161","0.09795554200415958"
"-45","1920108000","0.5882714827531531","0.09763141040089553"
"-45","2685031500","0.6514886468038332","0.0961822244528944"
"-45","2670033000","0.6472241851335889","0.09492440761700958"
"-45","780222000","0.7453831303380802","0.09490128122744622"
"-45","2745025500","0.6519217882903684","0.09457005837019844"
"-45","2760024000","0.6500338096853705","0.09413848776959179"
"-45","2730027000","0.6564948053546853","0.09299443465442744"
"-45","135286500","0.494204679892327","0.09261168152211945"
"-45","1890111000","0.5851445438726192","0.09250554628148812"
"-45","795220500","0.747581579754067","0.09183242205051984"
"-45","2715028500","0.6550142257646623","0.0913879539071674"
"-45","2700030000","0.6544255699617415","0.09035153619949843"
"-45","1905109500","0.5858512331636816","0.08977035988422218"
"-45","1875112500","0.5898277739629856","0.08931452171253926"
"-45","120288000","0.48869958774492994","0.08704871281120978"
"-45","810219000","0.7494893710396582","0.08649327282245974"
"-45","2655034500","0.6415605251259687","0.08597366224141491"
"-45","1830117000","0.5937833022355556","0.08412863155243752"
"-45","2355064500","0.7203144156507514","0.08383542846692622"
"-45","825217500","0.7515615391895906","0.08263232790463028"
"-45","2625037500","0.6429113809650573","0.08262217996542076"
"-45","2640036000","0.6418738272978619","0.08179550564640223"
"-45","1860114000","0.5924575547114614","0.08104388193323661"
"-45","1815118500","0.5939697447240154","0.0809465257319576"
"-45","2610039000","0.6425581247532255","0.08041827026953417"
"-45","840216000","0.7534992449228571","0.07824373482177593"
"-45","1845115500","0.5914077277532395","0.07766049539583487"
"-45","105289500","0.48379941973386664","0.07725069893259325"
"-45","855214500","0.7566088036764362","0.07454884576202887"
"-45","2370063000","0.7211180132831596","0.07331954993377336"
"-45","1800120000","0.5920735155622994","0.07234182581696635"
"-45","2565043500","0.6459261442947326","0.07177345704006025"
"-45","1770123000","0.5924454204196841","0.07117273288269686"
"-45","2595040500","0.6430540174807743","0.07039336398612346"
"-45","1785121500","0.5894008361940036","0.070231334309722"
"-45","870213000","0.7561518565439634","0.06931087040994872"
"-45","2550045000","0.6465926541763245","0.06889140161374151"
"-45","2580042000","0.6449148600978932","0.06837723035157266"
"-45","2385061500","0.7167435116925159","0.06736441389594817"
"-45","90291000","0.47787946644786355","0.06621343084320705"
"-45","1755124500","0.5966601378185379","0.06469056675877158"
"-45","2505049500","0.6485721998381675","0.0640638892186004"
"-45","885211500","0.7576497371916028","0.06374246858981861"
"-45","2520048000","0.6478969428462441","0.06142526342516489"
"-45","2535046500","0.6488366061778595","0.06098621289942935"
"-45","1710129000","0.5998518359232394","0.059508515280631266"
"-45","2490051000","0.6508558554389297","0.059443655493396204"
"-45","1725127500","0.594309664037344","0.05930958707338336"
"-45","1740126000","0.5954479549677838","0.05837496829507822"
"-45","900210000","0.760559150469581","0.05780826310283937"
"-45","75292500","0.4728762341540299","0.05657380130699706"
"-45","1695130500","0.6023541565041711","0.05504385728833724"
"-45","1680132000","0.5982512328116649","0.05170608637506813"
"-45","1665133500","0.5980915743758812","0.051672614942842865"
"-45","915208500","0.7583501763006768","0.051503485008339484"
"-45","2400060000","0.7102332279552002","0.05057543458938215"
"-45","1650135000","0.6024237798431145","0.05035797192508279"
"-45","930207000","0.7552501787073442","0.048679917041155485"
"-45","2475052500","0.6522949089385138","0.046741983583507826"
"-45","60294000","0.46999504811897497","0.04650711263289424"
"-45","945205500","0.7534944652917542","0.04502207059230282"
"-45","1635136500","0.6031515341737133","0.04378241994830188"
"-45","2460054000","0.6512321008730703","0.04141225390324513"
"-45","960204000","0.7556315238599071","0.04047612568417817"
"-45","1620138000","0.6003260020503404","0.03816074311459316"
"-45","1605139500","0.6025310839990479","0.037613322557101994"
"-45","975202500","0.7544677591875344","0.037549464886013836"
"-45","990201000","0.7515995556482604","0.03603002025970717"
"-45","1590141000","0.6078603133157728","0.03532288355765725"
"-45","45295500","0.4673584766652142","0.03422438466397383"
"-45","2445055500","0.6620008370367823","0.034056167186821"
"-45","2415058500","0.7028219022479245","0.03239676275352667"
"-45","1005199500","0.7537290041951333","0.03229337561742649"
"-45","2430057000","0.6842403985392566","0.027286886821143025"
"-45","1575142500","0.6085863762487249","0.027178634639445438"
"-45","1545145500","0.615898402210392","0.02589588118453612"
"-45","1560144000","0.6089670238177408","0.025682740260118457"
"-45","1020198000","0.7548707595756414","0.024545151848212977"
"-45","1530147000","0.6193354920438274","0.023836144806998413"
"-45","30297000","0.46459844662426575","0.02255292450604032"
"-45","1035196500","0.751401314700785","0.021832936317493452"
"-45","1050195000","0.7485375087834465","0.019669508880490506"
"-45","1515148500","0.6177444146705763","0.01894522020965058"
"-45","1500150000","0.6183057399714429","0.018129409912461047"
"-45","1065193500","0.7491955826832387","0.017922880731872603"
"-45","1485151500","0.6237434748977577","0.01755373684834524"
"-45","1470153000","0.6252612831818836","0.011364236275884423"
"-45","15298500","0.46351323685408424","0.011172535873853704"
"-45","1455154500","0.6250944631719623","0.008157035681243265"
"-45","1440156000","0.6298655556797683","0.008087317541703776"
"-45","1425157500","0.6350777083461939","0.006801270982076612"
"-45","1080192000","0.760099983641766","0.00653266554085117"
"-45","300000","0.46649905979636186","0.0028813104129236855"
"-45","1095190500","0.7472595476117188","0.002523561779878586"
"-45","1410159000","0.6365189888516458","0.002012371644487744"
"-45","1395160500","0.6357515491457942","0.0010464733709823816"
"-45","1380162000","0.6399752249509447","0.0006838369701911312"
"-45","1365163500","0.64353706776786","-0.0040409389610299605"
"-45","1110189000","0.7426420197686244","-0.004579898562105423"
"-45","1350165000","0.6440724576151116","-0.008776491854212908"
"-45","1335166500","0.6456269200849472","-0.009574420055793164"
"-45","1125187500","0.7376627879905585","-0.011101260914281664"
"-45","1320168000","0.6515978176374038","-0.01282427866369434"
"-45","1140186000","0.735818458559672","-0.013052516823571525"
"-45","1155184500","0.7290145303680096","-0.013298696520388698"
"-45","1170183000","0.7245692070649303","-0.014338078299566005"
"-45","1305169500","0.6552579232915354","-0.01844859530925745"
"-45","1185181500","0.7322799901807048","-0.022682612294676018"
"-45","1290171000","0.6560234677436311","-0.022997119070203954"
"-45","1275172500","0.6604934629601354","-0.025553120503685238"
"-45","1260174000","0.6696366940125748","-0.031106353728363897"
"-45","1245175500","0.6755400859530873","-0.03715515161772913"
"-45","1200180000","0.7301850348075096","-0.040240313835324205"
"-45","1230177000","0.6794406095158247","-0.04654859833011102"
"-45","1215178500","0.7043143410260557","-0.05252576256317517"
"-40.199999999999996","2160084000","0.6508113652870721","0.15744324143402175"
"-40.199999999999996","2100090000","0.6248019219910861","0.15670788950572023"
"-40.199999999999996","2115088500","0.6309378242476754","0.1549089135486725"
"-40.199999999999996","2145085500","0.6474696201692164","0.15305864887360177"
"-40.199999999999996","2175082500","0.6563810262423803","0.15250220156111113"
"-40.199999999999996","345265500","0.6117972015681507","0.15204297737640582"
"-40.199999999999996","390261000","0.6332064029831717","0.15144682565725606"
"-40.199999999999996","2130087000","0.6391833542324328","0.15006869967716135"
"-40.199999999999996","405259500","0.6378302752743079","0.15002879873634573"
"-40.199999999999996","330267000","0.6062930901759709","0.14965846686677153"
"-40.199999999999996","375262500","0.6261155962897169","0.14944945694628098"
"-40.199999999999996","360264000","0.6172244339905885","0.14935924245121626"
"-40.199999999999996","2085091500","0.6196535466804117","0.14857165851398277"
"-40.199999999999996","2205079500","0.6731679271836359","0.14733467122265526"
"-40.199999999999996","285271500","0.5799022101525076","0.147325674893828"
"-40.199999999999996","315268500","0.5959865658568152","0.14680569449458786"
"-40.199999999999996","2220078000","0.6736697341587846","0.14665057638351722"
"-40.199999999999996","300270000","0.5878368771127317","0.14654745434017571"
"-40.199999999999996","420258000","0.6439766141756993","0.14647644407075924"
"-40.199999999999996","2190081000","0.6673490280600479","0.14637823579895134"
"-40.199999999999996","2055094500","0.6051551368729787","0.14606483743710452"
"-40.199999999999996","450255000","0.6581995397282415","0.1453585637451686"
"-40.199999999999996","435256500","0.6532359201877268","0.14489181314520994"
"-40.199999999999996","465253500","0.6630582178315059","0.14432482241066363"
"-40.199999999999996","2070093000","0.6108028321158121","0.14354439782905778"
"-40.199999999999996","270273000","0.5733410845607892","0.14242243383830222"
"-40.199999999999996","2040096000","0.6035106264366232","0.1413864083088403"
"-40.199999999999996","480252000","0.668593084610193","0.14122283065467006"
"-40.199999999999996","510249000","0.6805808249862684","0.14029076208515764"
"-40.199999999999996","495250500","0.6764075389166855","0.13960632187223357"
"-40.199999999999996","255274500","0.5622191256428406","0.13901918009786318"
"-40.199999999999996","240276000","0.5541790532436041","0.13858366109476958"
"-40.199999999999996","2235076500","0.6808266530362709","0.13817438722333705"
"-40.199999999999996","525247500","0.6847077415455796","0.1368864264223817"
"-40.199999999999996","225277500","0.5476266032059585","0.13494603164285163"
"-40.199999999999996","540246000","0.6911932573226168","0.13403800732782603"
"-40.199999999999996","2265073500","0.6918056502058018","0.1333019140772515"
"-40.199999999999996","555244500","0.6964552388055052","0.13160331248483298"
"-40.199999999999996","2025097500","0.5999453348137773","0.1314268455965321"
"-40.199999999999996","2250075000","0.6908488408636327","0.1313028993614554"
"-40.199999999999996","1995100500","0.5907351742047877","0.13103392744724346"
"-40.199999999999996","570243000","0.7007273318384072","0.12989789058862625"
"-40.199999999999996","2280072000","0.6935320281240724","0.12983425407236912"
"-40.199999999999996","2010099000","0.5939085413339185","0.1291343234240553"
"-40.199999999999996","210279000","0.5398087725368106","0.12908312961091845"
"-40.199999999999996","585241500","0.7048827799116565","0.12574614717128235"
"-40.199999999999996","195280500","0.5301731175055945","0.12433099325082936"
"-40.199999999999996","2970003000","0.6733913594182093","0.12396990755558031"
